subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S007,AS,15,15,0.9246031746031745,0.014847846772912463,0.8720833333333333,0.06346204027255627,0.9166666666666666,0.044543540318737425,0.890775681341719,0.01720355407876612,0.9553571428571428,0.017604813446227382,0.9285714285714285,0.03857583749052294,0.9007936507936507,-0.023809523809523836,-2.643171806167404
S007,AS,20,20,0.9444444444444445,0.014847846772912463,0.9108796296296297,0.049817840905838455,0.9285714285714285,0.0291605921759902,0.9181818181818181,0.01963860817699354,0.9685374149659863,0.015485181846491775,0.9523809523809524,0.030351306628528474,0.9007936507936507,-0.04365079365079383,-4.845814977973588
S007,AS,25,25,0.9285714285714285,0.019440394783993453,0.8701923076923078,0.045270663114825443,0.9285714285714285,0.05832118435198045,0.8962962962962964,0.027715980642769963,0.9623724489795918,0.022098620739653185,0.9285714285714285,0.0291605921759902,0.9007936507936507,-0.02777777777777779,-3.083700440528636
S007,AS,30,30,0.9325396825396824,0.020234204419018968,0.9316239316239315,0.07125355555783361,0.8690476190476191,0.03367175148507373,0.8966518919189642,0.026338388991526466,0.9699192176870749,0.014189951495230514,0.9642857142857143,0.03857583749052298,0.9007936507936507,-0.031746031746031744,-3.524229074889868
S008,ES,10,10,0.9007936507936508,0.020234204419019002,0.8338977832512314,0.04578147792316882,0.8809523809523809,0.01683587574253689,0.8560985797827904,0.02623776740603927,0.9441964285714285,0.01961032125194105,0.9107142857142857,0.0291605921759902,0.9246031746031745,0.023809523809523725,2.57510729613733
S008,ES,15,15,0.9007936507936508,0.005611958580845595,0.8521505376344086,0.04692124538202883,0.8571428571428572,0.05050762722761057,0.8518934795965771,0.007214815612902325,0.9394132653061225,0.021324302930230177,0.9226190476190476,0.030351306628528474,0.9246031746031745,0.023809523809523725,2.57510729613733
S008,ES,20,20,0.9206349206349206,0.039283710065919304,0.8711319544652878,0.08524460449079349,0.9047619047619048,0.016835875742536838,0.8859946064864097,0.051579225412979685,0.9520620748299319,0.038020344509418054,0.9285714285714285,0.052570005156713374,0.9246031746031745,0.003968253968253954,0.4291845493562217
S008,ES,25,25,0.9166666666666666,0.033671751485073675,0.8649029982363317,0.08629945195433701,0.9047619047619048,0.016835875742536838,0.8811928811928812,0.039453769416853975,0.9354804421768708,0.019733227968322723,0.9226190476190476,0.05892556509887896,0.9246031746031745,0.007936507936507908,0.8583690987124434
S008,ES,30,30,0.9087301587301587,0.03413621137715325,0.8771121351766512,0.09326027180743805,0.8571428571428571,0.0,0.8645930340845595,0.04501966301444877,0.9394132653061225,0.026592679882843456,0.9345238095238096,0.051204317065729914,0.9246031746031745,0.015873015873015817,1.7167381974248868
S008,AS,10,10,0.8968253968253969,0.014847846772912454,0.8325750319284801,0.04408475837677565,0.8690476190476191,0.01683587574253689,0.8493886230728336,0.01688699921993731,0.9387755102040817,0.01365848503759266,0.9107142857142857,0.0291605921759902,0.9246031746031745,0.02777777777777768,3.004291845493552
S008,AS,15,15,0.9007936507936508,0.0341362113771533,0.8477777777777779,0.08633840968916626,0.8690476190476191,0.01683587574253689,0.8559097809585773,0.043354972815164,0.9384566326530611,0.027218772108256798,0.9166666666666666,0.051204317065729914,0.9246031746031745,0.023809523809523725,2.57510729613733
S008,AS,20,20,0.8928571428571428,0.019440394783993453,0.838922558922559,0.041244238272145115,0.8452380952380952,0.07338588098772592,0.8392130397697981,0.03408409652370719,0.9068877551020408,0.019808088954585242,0.9166666666666666,0.030351306628528474,0.9246031746031745,0.031746031746031744,3.4334763948497855
S008,AS,25,25,0.9047619047619048,0.025717224993681977,0.8623502304147466,0.06331342202652086,0.8571428571428571,0.029160592175990246,0.8581136643976426,0.03310816500240339,0.9357993197278911,0.024736257900857983,0.9285714285714285,0.03857583749052298,0.9246031746031745,0.01984126984126977,2.145922746781108
S008,AS,30,30,0.8769841269841271,0.039283710065919304,0.8328414978031345,0.09239352073028291,0.8095238095238094,0.06734350297014735,0.8157987209220606,0.05184742993446516,0.9130527210884355,0.022652030195531452,0.9107142857142857,0.0635540372144721,0.9246031746031745,0.04761904761904745,5.15021459227466
S011,ES,10,10,0.7777777777777777,0.022447834323382487,0.7214285714285714,0.021028002062685364,0.5476190476190477,0.12140522651411394,0.6143578643578643,0.07233202166027496,0.8129251700680272,0.027219187189913625,0.8928571428571429,0.029160592175990246,0.7976190476190476,0.019841269841269882,2.4875621890547315
S011,ES,15,15,0.7857142857142857,0.00972019739199675,0.7604357298474946,0.059865031418977796,0.5357142857142857,0.05050762722761051,0.6241424361194664,0.013464805602551588,0.8333333333333334,0.014455000729171105,0.9107142857142857,0.03857583749052299,0.7976190476190476,0.011904761904761862,1.4925373134328306
S011,ES,20,20,0.7896825396825397,0.020234204419019016,0.747907647907648,0.049252241487917695,0.5595238095238095,0.016835875742536838,0.6399092970521542,0.028761560082916866,0.7805059523809522,0.03548992380737012,0.9047619047619048,0.02227177015936871,0.7976190476190476,0.007936507936507908,0.995024875621887
